record_id,date,year,month,city,state,country,latitude,longitude,temperature,humidity,rainfall,wind_speed,pressure,weather_condition,disaster_type,disaster_risk_level,river_level,soil_moisture,alert_status,response_action
REC_1507,2023-11-07,2023,11,Paris,Ile-de-France,France,48.8566,2.3522,16.2,96,175.1,84.5,1035,Thunderstorm,Flood,High,8.5,64,Warning,Alert Public
REC_1508,2023-12-11,2023,12,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,5.5,63,73.6,61.3,1040,Rain,None,Low,4.9,73,Normal,No Action
REC_1509,2023-02-26,2023,2,Cairo,Cairo,Egypt,30.0444,31.2357,14.1,39,107.1,92.9,1028,Rain,Cyclone,Critical,4.9,7,Emergency,Evacuation Support
REC_1510,2024-03-20,2024,3,Cape Town,Western Cape,South Africa,-33.9249,18.4241,33.9,15,91.6,84.9,999,Thunderstorm,Storm,Medium,0.6,15,Watch,Monitor
REC_1511,2023-09-18,2023,9,Tokyo,Tokyo,Japan,35.6762,139.6503,17.6,79,189.6,31.0,987,Snow,Landslide,High,5.2,45,Warning,Alert Public
REC_1512,2024-04-12,2024,4,Sydney,NSW,Australia,-33.8688,151.2093,16.0,55,64.8,81.3,1000,Thunderstorm,Cyclone,High,5.8,47,Warning,Alert Public
REC_1513,2023-07-05,2023,7,Singapore,Singapore,Singapore,1.3521,103.8198,44.1,17,21.6,24.4,958,Rain,None,Low,4.0,45,Normal,No Action
REC_1514,2023-09-18,2023,9,Cape Town,Western Cape,South Africa,-33.9249,18.4241,-3.4,63,179.0,85.6,969,Rain,Cyclone,Medium,8.0,59,Watch,Monitor
REC_1515,2023-11-20,2023,11,Mumbai,Maharashtra,India,19.076,72.8777,42.8,80,37.7,77.3,1045,Clear,Heatwave,Medium,2.7,20,Watch,Monitor
REC_1516,2024-10-27,2024,10,London,England,UK,51.5074,-0.1278,36.2,98,193.5,52.1,1013,Fog,Landslide,High,6.6,68,Warning,Alert Public
REC_1517,2023-03-07,2023,3,Dubai,Dubai,UAE,25.2048,55.2708,-1.8,25,197.7,35.9,1011,Thunderstorm,None,Low,1.9,59,Normal,No Action
REC_1518,2023-07-13,2023,7,Sydney,NSW,Australia,-33.8688,151.2093,-9.2,37,194.7,114.7,1018,Rain,Flood,High,9.6,51,Warning,Alert Public
REC_1519,2023-02-04,2023,2,Toronto,Ontario,Canada,43.651,-79.347,11.1,31,10.9,56.5,977,Fog,None,Low,1.6,24,Normal,No Action
REC_1520,2023-11-04,2023,11,Dubai,Dubai,UAE,25.2048,55.2708,15.3,15,0.4,34.5,1000,Clear,None,Low,8.4,57,Normal,No Action
REC_1521,2024-09-21,2024,9,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,39.7,78,189.5,94.8,986,Thunderstorm,Flood,Critical,8.4,89,Emergency,Evacuation Support
REC_1522,2024-10-02,2024,10,Dubai,Dubai,UAE,25.2048,55.2708,29.5,62,27.9,33.0,992,Clear,Landslide,Medium,4.9,92,Watch,Monitor
REC_1523,2024-06-03,2024,6,Paris,Ile-de-France,France,48.8566,2.3522,21.8,94,23.9,81.1,953,Thunderstorm,Storm,High,7.1,17,Warning,Alert Public
REC_1524,2024-04-01,2024,4,Singapore,Singapore,Singapore,1.3521,103.8198,-1.2,61,198.9,89.7,972,Thunderstorm,Cyclone,Medium,5.9,14,Watch,Monitor
REC_1525,2024-12-25,2024,12,Los Angeles,California,USA,34.0522,-118.2437,1.3,52,59.8,13.5,984,Fog,None,Low,0.8,49,Normal,No Action
REC_1526,2024-10-31,2024,10,Tokyo,Tokyo,Japan,35.6762,139.6503,17.6,17,187.0,14.6,1011,Thunderstorm,Flood,Critical,8.6,86,Emergency,Evacuation Support
REC_1527,2024-02-27,2024,2,London,England,UK,51.5074,-0.1278,43.8,75,199.0,19.8,990,Clear,Heatwave,High,1.0,88,Warning,Alert Public
REC_1528,2024-03-26,2024,3,Los Angeles,California,USA,34.0522,-118.2437,39.4,52,17.9,39.1,999,Clear,Drought,Critical,5.8,86,Emergency,Evacuation Support
REC_1529,2023-10-11,2023,10,Cape Town,Western Cape,South Africa,-33.9249,18.4241,-9.2,30,5.2,58.3,968,Clear,None,Low,4.1,82,Normal,No Action
REC_1530,2024-08-28,2024,8,Sydney,NSW,Australia,-33.8688,151.2093,40.5,11,173.2,69.9,990,Clear,Heatwave,High,7.4,64,Warning,Alert Public
REC_1531,2023-04-24,2023,4,Paris,Ile-de-France,France,48.8566,2.3522,36.3,50,190.3,95.6,996,Rain,Cyclone,Medium,4.4,56,Watch,Monitor
REC_1532,2023-04-09,2023,4,Moscow,Moscow,Russia,55.7558,37.6173,-7.1,51,4.9,68.7,1000,Rain,None,Low,3.8,64,Normal,No Action
REC_1533,2023-05-31,2023,5,Cape Town,Western Cape,South Africa,-33.9249,18.4241,10.3,58,102.7,101.1,1020,Thunderstorm,Storm,Medium,1.1,40,Watch,Monitor
REC_1534,2024-09-12,2024,9,London,England,UK,51.5074,-0.1278,19.6,15,150.3,27.2,1011,Clear,Heatwave,Critical,5.6,78,Emergency,Evacuation Support
REC_1535,2024-09-24,2024,9,Los Angeles,California,USA,34.0522,-118.2437,40.7,25,37.6,27.9,965,Rain,None,Low,3.0,82,Normal,No Action
REC_1536,2024-11-11,2024,11,Cape Town,Western Cape,South Africa,-33.9249,18.4241,-7.6,85,114.6,53.3,972,Thunderstorm,None,Low,7.2,19,Normal,No Action
REC_1537,2024-10-29,2024,10,Cape Town,Western Cape,South Africa,-33.9249,18.4241,-6.4,75,131.8,52.0,1027,Clear,Drought,High,3.5,56,Warning,Alert Public
REC_1538,2023-01-03,2023,1,Dubai,Dubai,UAE,25.2048,55.2708,12.3,83,42.4,114.3,1037,Rain,Cyclone,High,5.1,90,Warning,Alert Public
REC_1539,2024-06-20,2024,6,Sydney,NSW,Australia,-33.8688,151.2093,35.7,67,165.8,115.4,1038,Thunderstorm,Cyclone,Medium,4.8,32,Watch,Monitor
REC_1540,2023-06-11,2023,6,Cape Town,Western Cape,South Africa,-33.9249,18.4241,15.7,43,192.5,75.7,1047,Snow,None,Low,1.5,41,Normal,No Action
REC_1541,2024-06-15,2024,6,Paris,Ile-de-France,France,48.8566,2.3522,17.9,57,189.0,10.8,1033,Clear,Landslide,Medium,3.9,22,Watch,Monitor
REC_1542,2023-03-04,2023,3,Beijing,Beijing,China,39.9042,116.4074,17.3,50,63.4,35.5,979,Rain,Flood,Medium,1.4,75,Watch,Monitor
REC_1543,2024-11-28,2024,11,Singapore,Singapore,Singapore,1.3521,103.8198,26.7,76,140.8,111.2,957,Thunderstorm,Storm,Medium,4.2,61,Watch,Monitor
REC_1544,2024-06-15,2024,6,Cairo,Cairo,Egypt,30.0444,31.2357,2.8,11,162.4,51.7,1026,Fog,None,Low,0.6,46,Normal,No Action
REC_1545,2023-11-28,2023,11,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,26.0,59,160.6,48.3,1036,Thunderstorm,Landslide,High,7.4,43,Warning,Alert Public
REC_1546,2024-05-09,2024,5,Mumbai,Maharashtra,India,19.076,72.8777,10.7,65,31.0,16.0,958,Rain,Cyclone,Medium,1.9,38,Watch,Monitor
REC_1547,2023-10-04,2023,10,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,-4.4,21,41.2,118.2,1026,Thunderstorm,Storm,High,10.0,65,Warning,Alert Public
REC_1548,2023-05-11,2023,5,Sydney,NSW,Australia,-33.8688,151.2093,-7.7,33,128.2,39.9,1004,Thunderstorm,None,Low,4.9,22,Normal,No Action
REC_1549,2023-08-12,2023,8,Cape Town,Western Cape,South Africa,-33.9249,18.4241,3.8,35,190.8,32.0,1041,Fog,None,Low,5.5,41,Normal,No Action
REC_1550,2024-12-07,2024,12,New York,New York,USA,40.7128,-74.006,40.3,80,99.8,14.1,967,Clear,Heatwave,Critical,5.9,6,Emergency,Evacuation Support
REC_1551,2023-02-24,2023,2,Beijing,Beijing,China,39.9042,116.4074,14.7,34,123.9,23.8,977,Thunderstorm,Flood,High,6.3,45,Warning,Alert Public
REC_1552,2024-03-17,2024,3,Beijing,Beijing,China,39.9042,116.4074,34.5,23,75.7,42.8,970,Clear,None,Low,6.0,39,Normal,No Action
REC_1553,2024-07-09,2024,7,Sydney,NSW,Australia,-33.8688,151.2093,43.3,58,57.4,26.1,1030,Snow,None,Low,1.0,86,Normal,No Action
REC_1554,2023-03-07,2023,3,Cape Town,Western Cape,South Africa,-33.9249,18.4241,31.3,58,60.3,104.5,1012,Thunderstorm,Cyclone,Critical,1.4,73,Emergency,Evacuation Support
REC_1555,2023-01-02,2023,1,Tokyo,Tokyo,Japan,35.6762,139.6503,22.4,48,185.4,58.6,955,Rain,Flood,Critical,8.0,67,Emergency,Evacuation Support
REC_1556,2023-06-12,2023,6,Paris,Ile-de-France,France,48.8566,2.3522,34.9,95,187.2,109.8,969,Rain,Storm,Medium,1.7,11,Watch,Monitor
REC_1557,2024-01-12,2024,1,Cape Town,Western Cape,South Africa,-33.9249,18.4241,2.8,78,118.9,35.5,1008,Cloudy,Landslide,Critical,7.4,23,Emergency,Evacuation Support
REC_1558,2024-04-30,2024,4,Cairo,Cairo,Egypt,30.0444,31.2357,13.3,20,40.4,80.7,980,Thunderstorm,Cyclone,Critical,2.4,21,Emergency,Evacuation Support
REC_1559,2023-09-27,2023,9,New York,New York,USA,40.7128,-74.006,-0.8,26,181.2,41.0,1050,Fog,Landslide,Medium,4.2,53,Watch,Monitor
REC_1560,2023-01-30,2023,1,Cairo,Cairo,Egypt,30.0444,31.2357,-2.8,50,9.7,78.3,1007,Rain,None,Low,5.0,71,Normal,No Action
REC_1561,2023-01-02,2023,1,Cairo,Cairo,Egypt,30.0444,31.2357,29.1,73,141.1,77.7,1006,Rain,None,Low,7.7,80,Normal,No Action
REC_1562,2024-11-08,2024,11,Moscow,Moscow,Russia,55.7558,37.6173,26.7,74,66.5,53.6,953,Clear,Landslide,Medium,5.9,30,Watch,Monitor
REC_1563,2023-12-13,2023,12,Cape Town,Western Cape,South Africa,-33.9249,18.4241,23.8,59,130.4,69.7,1029,Thunderstorm,Flood,Medium,5.1,82,Watch,Monitor
REC_1564,2024-01-13,2024,1,Los Angeles,California,USA,34.0522,-118.2437,37.7,26,134.6,65.1,997,Cloudy,None,Low,2.3,19,Normal,No Action
REC_1565,2023-02-13,2023,2,New York,New York,USA,40.7128,-74.006,7.1,30,45.8,49.1,955,Cloudy,None,Low,9.4,22,Normal,No Action
REC_1566,2023-09-12,2023,9,Tokyo,Tokyo,Japan,35.6762,139.6503,18.1,21,181.7,85.6,1045,Thunderstorm,Storm,Critical,4.3,49,Emergency,Evacuation Support
REC_1567,2023-09-09,2023,9,Singapore,Singapore,Singapore,1.3521,103.8198,-4.9,31,196.4,20.2,1030,Fog,None,Low,4.1,28,Normal,No Action
REC_1568,2024-07-17,2024,7,Singapore,Singapore,Singapore,1.3521,103.8198,-3.3,77,97.6,25.1,1027,Clear,Drought,High,1.7,25,Warning,Alert Public
REC_1569,2023-10-24,2023,10,Cape Town,Western Cape,South Africa,-33.9249,18.4241,35.2,82,87.4,68.4,1019,Rain,Cyclone,Critical,4.2,80,Emergency,Evacuation Support
REC_1570,2024-06-29,2024,6,Mumbai,Maharashtra,India,19.076,72.8777,12.2,55,83.7,22.0,953,Cloudy,None,Low,9.1,24,Normal,No Action
REC_1571,2023-04-20,2023,4,Beijing,Beijing,China,39.9042,116.4074,11.5,100,4.3,37.1,955,Fog,None,Low,1.6,35,Normal,No Action
REC_1572,2024-05-15,2024,5,Toronto,Ontario,Canada,43.651,-79.347,-9.9,98,173.8,113.7,1020,Thunderstorm,Storm,High,4.6,86,Warning,Alert Public
REC_1573,2024-08-24,2024,8,Cairo,Cairo,Egypt,30.0444,31.2357,18.7,74,46.9,66.2,950,Snow,None,Low,2.8,71,Normal,No Action
REC_1574,2024-06-24,2024,6,Cape Town,Western Cape,South Africa,-33.9249,18.4241,45.0,58,135.7,118.5,1038,Rain,Flood,High,8.4,50,Warning,Alert Public
REC_1575,2023-12-04,2023,12,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,13.9,20,0.5,61.6,1022,Thunderstorm,Cyclone,Medium,2.1,23,Watch,Monitor
REC_1576,2023-03-03,2023,3,Beijing,Beijing,China,39.9042,116.4074,42.3,60,91.3,26.1,967,Snow,None,Low,2.0,30,Normal,No Action
REC_1577,2023-09-25,2023,9,New York,New York,USA,40.7128,-74.006,13.9,100,97.8,111.6,1010,Rain,Storm,Critical,2.6,80,Emergency,Evacuation Support
REC_1578,2023-09-01,2023,9,Singapore,Singapore,Singapore,1.3521,103.8198,29.2,83,133.1,15.3,1004,Thunderstorm,None,Low,5.7,18,Normal,No Action
REC_1579,2023-12-16,2023,12,Toronto,Ontario,Canada,43.651,-79.347,31.5,84,0.1,104.2,1003,Rain,Storm,Medium,5.5,12,Watch,Monitor
REC_1580,2023-03-26,2023,3,Cape Town,Western Cape,South Africa,-33.9249,18.4241,-1.6,91,179.2,116.6,1001,Thunderstorm,Cyclone,Critical,3.4,80,Emergency,Evacuation Support
REC_1581,2024-09-14,2024,9,Dubai,Dubai,UAE,25.2048,55.2708,-7.8,96,77.1,11.9,978,Clear,None,Low,4.5,84,Normal,No Action
REC_1582,2023-01-02,2023,1,Cape Town,Western Cape,South Africa,-33.9249,18.4241,3.3,98,111.9,8.2,954,Rain,Flood,Critical,9.0,79,Emergency,Evacuation Support
REC_1583,2023-04-12,2023,4,New York,New York,USA,40.7128,-74.006,23.3,40,193.9,34.5,1012,Thunderstorm,None,Low,6.1,93,Normal,No Action
REC_1584,2024-03-03,2024,3,Paris,Ile-de-France,France,48.8566,2.3522,43.7,40,107.1,50.9,994,Rain,None,Low,7.9,19,Normal,No Action
REC_1585,2023-06-10,2023,6,Paris,Ile-de-France,France,48.8566,2.3522,-7.6,84,13.2,35.3,960,Clear,Drought,Medium,10.0,61,Watch,Monitor
REC_1586,2024-09-23,2024,9,Paris,Ile-de-France,France,48.8566,2.3522,-5.7,33,150.0,102.0,1048,Thunderstorm,Cyclone,Critical,3.7,62,Emergency,Evacuation Support
REC_1587,2023-11-05,2023,11,Singapore,Singapore,Singapore,1.3521,103.8198,-3.0,23,166.4,76.3,1048,Fog,Landslide,High,4.0,7,Warning,Alert Public
REC_1588,2023-06-25,2023,6,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,22.7,14,47.2,24.5,1007,Clear,None,Low,5.0,43,Normal,No Action
REC_1589,2023-04-30,2023,4,Cape Town,Western Cape,South Africa,-33.9249,18.4241,31.1,12,99.6,95.0,982,Thunderstorm,Cyclone,High,3.3,22,Warning,Alert Public
REC_1590,2023-07-05,2023,7,New York,New York,USA,40.7128,-74.006,36.6,69,115.4,46.1,1012,Fog,None,Low,2.7,13,Normal,No Action
REC_1591,2023-10-01,2023,10,Cape Town,Western Cape,South Africa,-33.9249,18.4241,16.8,83,152.0,28.3,959,Snow,None,Low,1.4,12,Normal,No Action
REC_1592,2023-11-15,2023,11,Paris,Ile-de-France,France,48.8566,2.3522,-4.3,79,174.7,106.5,1014,Rain,Cyclone,Medium,0.5,84,Watch,Monitor
REC_1593,2023-10-29,2023,10,Tokyo,Tokyo,Japan,35.6762,139.6503,-0.6,23,85.9,74.4,995,Clear,Drought,Critical,4.1,80,Emergency,Evacuation Support
REC_1594,2023-02-24,2023,2,Beijing,Beijing,China,39.9042,116.4074,8.9,58,186.2,69.4,962,Snow,None,Low,4.4,21,Normal,No Action
REC_1595,2023-06-23,2023,6,Sydney,NSW,Australia,-33.8688,151.2093,15.9,28,5.4,34.0,1007,Clear,Landslide,Medium,5.6,78,Watch,Monitor
REC_1596,2023-07-17,2023,7,Los Angeles,California,USA,34.0522,-118.2437,8.8,29,160.3,67.8,1043,Cloudy,None,Low,2.2,70,Normal,No Action
REC_1597,2023-03-13,2023,3,New York,New York,USA,40.7128,-74.006,8.2,11,101.0,1.4,952,Thunderstorm,Flood,High,9.3,49,Warning,Alert Public
REC_1598,2023-04-05,2023,4,New York,New York,USA,40.7128,-74.006,22.9,38,47.1,45.2,1005,Cloudy,None,Low,4.1,43,Normal,No Action
REC_1599,2023-05-26,2023,5,Tokyo,Tokyo,Japan,35.6762,139.6503,7.1,58,76.0,97.8,1017,Rain,Cyclone,Critical,8.3,47,Emergency,Evacuation Support
REC_1600,2023-09-17,2023,9,London,England,UK,51.5074,-0.1278,11.0,94,55.0,97.5,961,Thunderstorm,Storm,High,8.7,83,Warning,Alert Public
REC_1601,2023-09-21,2023,9,Cape Town,Western Cape,South Africa,-33.9249,18.4241,7.0,93,38.6,55.1,961,Snow,None,Low,8.0,71,Normal,No Action
REC_1602,2023-06-19,2023,6,Mumbai,Maharashtra,India,19.076,72.8777,28.1,33,48.9,86.7,1037,Rain,Storm,Medium,5.2,28,Watch,Monitor
REC_1603,2023-05-26,2023,5,Beijing,Beijing,China,39.9042,116.4074,-5.9,56,8.6,103.4,982,Rain,Storm,Critical,3.2,84,Emergency,Evacuation Support
REC_1604,2023-11-15,2023,11,Cairo,Cairo,Egypt,30.0444,31.2357,33.9,27,138.6,1.1,972,Cloudy,None,Low,4.6,52,Normal,No Action
REC_1605,2024-06-06,2024,6,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,16.1,57,131.8,62.7,978,Clear,None,Low,1.5,70,Normal,No Action
REC_1606,2024-11-11,2024,11,Toronto,Ontario,Canada,43.651,-79.347,31.2,54,82.6,27.0,953,Clear,Heatwave,Critical,1.5,7,Emergency,Evacuation Support
REC_1607,2023-04-12,2023,4,Beijing,Beijing,China,39.9042,116.4074,31.1,65,173.1,46.9,1002,Rain,None,Low,1.0,63,Normal,No Action
REC_1608,2024-11-03,2024,11,New York,New York,USA,40.7128,-74.006,-5.4,30,157.0,6.6,989,Snow,None,Low,8.0,9,Normal,No Action
REC_1609,2023-09-09,2023,9,London,England,UK,51.5074,-0.1278,14.5,76,117.4,70.7,1037,Cloudy,None,Low,4.3,64,Normal,No Action
REC_1610,2023-02-18,2023,2,Moscow,Moscow,Russia,55.7558,37.6173,9.7,16,160.8,97.1,1027,Thunderstorm,Flood,Critical,9.2,17,Emergency,Evacuation Support
REC_1611,2024-12-21,2024,12,Cape Town,Western Cape,South Africa,-33.9249,18.4241,-9.2,94,24.3,84.1,957,Rain,Cyclone,High,3.1,31,Warning,Alert Public
REC_1612,2024-02-08,2024,2,Paris,Ile-de-France,France,48.8566,2.3522,12.5,24,73.2,20.1,958,Snow,None,Low,0.6,95,Normal,No Action
REC_1613,2023-12-19,2023,12,Tokyo,Tokyo,Japan,35.6762,139.6503,30.7,99,91.9,66.3,997,Rain,None,Low,8.4,50,Normal,No Action
REC_1614,2024-06-07,2024,6,Los Angeles,California,USA,34.0522,-118.2437,10.7,56,106.3,43.0,1045,Clear,None,Low,2.0,89,Normal,No Action
REC_1615,2023-09-20,2023,9,Beijing,Beijing,China,39.9042,116.4074,20.6,49,165.7,44.1,968,Clear,Landslide,Critical,0.9,43,Emergency,Evacuation Support
REC_1616,2023-06-01,2023,6,Moscow,Moscow,Russia,55.7558,37.6173,-5.4,53,133.0,79.8,1048,Rain,Flood,Medium,9.0,68,Watch,Monitor
REC_1617,2024-09-11,2024,9,Sydney,NSW,Australia,-33.8688,151.2093,8.9,81,136.8,78.0,990,Snow,None,Low,4.9,19,Normal,No Action
REC_1618,2023-02-02,2023,2,Los Angeles,California,USA,34.0522,-118.2437,-9.7,88,184.0,31.4,966,Rain,Storm,Critical,5.0,17,Emergency,Evacuation Support
REC_1619,2023-07-29,2023,7,Tokyo,Tokyo,Japan,35.6762,139.6503,44.0,98,101.6,80.3,1015,Clear,Heatwave,Medium,0.6,19,Watch,Monitor
REC_1620,2023-05-27,2023,5,Cape Town,Western Cape,South Africa,-33.9249,18.4241,6.3,99,194.8,85.4,975,Rain,Storm,Medium,7.1,15,Watch,Monitor
REC_1621,2023-09-01,2023,9,Los Angeles,California,USA,34.0522,-118.2437,19.8,82,135.5,73.7,996,Thunderstorm,None,Low,0.7,44,Normal,No Action
REC_1622,2024-01-31,2024,1,Paris,Ile-de-France,France,48.8566,2.3522,21.0,42,76.4,65.5,1031,Snow,None,Low,8.8,43,Normal,No Action
REC_1623,2024-12-14,2024,12,Dubai,Dubai,UAE,25.2048,55.2708,-3.1,97,49.5,27.8,978,Fog,None,Low,2.5,83,Normal,No Action
REC_1624,2024-12-07,2024,12,Paris,Ile-de-France,France,48.8566,2.3522,16.9,11,40.3,65.7,962,Rain,None,Low,7.5,32,Normal,No Action
REC_1625,2024-12-23,2024,12,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,21.2,29,44.9,4.8,998,Clear,None,Low,2.6,61,Normal,No Action
REC_1626,2024-04-23,2024,4,New York,New York,USA,40.7128,-74.006,29.7,53,30.3,101.6,1016,Thunderstorm,Cyclone,Medium,2.7,58,Watch,Monitor
REC_1627,2024-01-07,2024,1,Sydney,NSW,Australia,-33.8688,151.2093,-7.6,69,2.0,6.2,950,Clear,None,Low,8.7,77,Normal,No Action
REC_1628,2024-04-29,2024,4,London,England,UK,51.5074,-0.1278,4.2,79,28.2,70.5,1044,Snow,None,Low,9.8,17,Normal,No Action
REC_1629,2024-11-06,2024,11,Paris,Ile-de-France,France,48.8566,2.3522,35.4,24,191.7,32.2,953,Rain,Flood,Medium,9.5,46,Watch,Monitor
REC_1630,2024-11-04,2024,11,Mumbai,Maharashtra,India,19.076,72.8777,-8.0,64,75.7,46.8,963,Clear,Landslide,Critical,3.0,17,Emergency,Evacuation Support
REC_1631,2024-11-12,2024,11,New York,New York,USA,40.7128,-74.006,4.1,100,59.5,99.7,957,Rain,Storm,Medium,0.6,61,Watch,Monitor
REC_1632,2023-07-30,2023,7,Mumbai,Maharashtra,India,19.076,72.8777,44.9,48,149.3,3.3,955,Clear,None,Low,2.5,83,Normal,No Action
REC_1633,2023-04-29,2023,4,Toronto,Ontario,Canada,43.651,-79.347,23.1,69,108.8,55.2,955,Rain,Flood,Medium,8.1,80,Watch,Monitor
REC_1634,2024-07-07,2024,7,Singapore,Singapore,Singapore,1.3521,103.8198,-1.2,29,40.0,93.6,978,Thunderstorm,Cyclone,Medium,7.8,17,Watch,Monitor
REC_1635,2023-10-20,2023,10,London,England,UK,51.5074,-0.1278,27.1,83,21.1,115.6,1003,Thunderstorm,Storm,Medium,3.6,95,Watch,Monitor
REC_1636,2023-01-02,2023,1,Dubai,Dubai,UAE,25.2048,55.2708,43.0,15,12.6,8.7,1011,Thunderstorm,None,Low,2.7,29,Normal,No Action
REC_1637,2023-03-19,2023,3,Los Angeles,California,USA,34.0522,-118.2437,4.9,71,193.4,73.3,951,Cloudy,Landslide,Medium,0.6,86,Watch,Monitor
REC_1638,2023-03-01,2023,3,London,England,UK,51.5074,-0.1278,39.3,24,119.4,66.2,1019,Clear,Landslide,Medium,7.7,39,Watch,Monitor
REC_1639,2024-10-02,2024,10,Sydney,NSW,Australia,-33.8688,151.2093,5.3,83,151.5,86.2,986,Thunderstorm,Flood,High,8.3,41,Warning,Alert Public
REC_1640,2023-04-02,2023,4,Paris,Ile-de-France,France,48.8566,2.3522,27.0,78,184.7,64.4,966,Cloudy,Landslide,Medium,3.3,84,Watch,Monitor
REC_1641,2023-08-28,2023,8,Cairo,Cairo,Egypt,30.0444,31.2357,26.6,75,65.9,81.8,962,Rain,Storm,High,3.0,8,Warning,Alert Public
REC_1642,2023-08-31,2023,8,Sydney,NSW,Australia,-33.8688,151.2093,8.6,74,82.8,18.0,1049,Rain,None,Low,4.4,13,Normal,No Action
REC_1643,2024-12-08,2024,12,Singapore,Singapore,Singapore,1.3521,103.8198,-4.8,17,91.0,70.1,1014,Clear,None,Low,6.9,14,Normal,No Action
REC_1644,2023-09-07,2023,9,Tokyo,Tokyo,Japan,35.6762,139.6503,20.7,15,55.7,25.3,959,Rain,None,Low,5.0,94,Normal,No Action
REC_1645,2023-06-12,2023,6,London,England,UK,51.5074,-0.1278,-3.5,65,91.1,28.0,991,Thunderstorm,Landslide,Medium,6.4,60,Watch,Monitor
REC_1646,2023-05-03,2023,5,Mumbai,Maharashtra,India,19.076,72.8777,29.7,72,188.8,109.0,954,Thunderstorm,Flood,Critical,8.7,43,Emergency,Evacuation Support
REC_1647,2024-08-02,2024,8,London,England,UK,51.5074,-0.1278,30.2,40,116.7,80.4,1000,Thunderstorm,Storm,High,5.3,44,Warning,Alert Public
REC_1648,2023-07-20,2023,7,Toronto,Ontario,Canada,43.651,-79.347,5.2,68,43.6,82.3,1030,Rain,Cyclone,Medium,3.8,31,Watch,Monitor
REC_1649,2023-02-01,2023,2,Sydney,NSW,Australia,-33.8688,151.2093,25.6,32,157.7,2.5,1047,Clear,None,Low,1.2,71,Normal,No Action
REC_1650,2024-02-24,2024,2,Toronto,Ontario,Canada,43.651,-79.347,-6.7,43,51.1,19.3,1030,Clear,Landslide,Medium,3.2,16,Watch,Monitor
REC_1651,2024-04-20,2024,4,Moscow,Moscow,Russia,55.7558,37.6173,9.7,36,67.8,23.2,1009,Fog,None,Low,4.3,55,Normal,No Action
REC_1652,2024-10-31,2024,10,Beijing,Beijing,China,39.9042,116.4074,28.7,36,164.1,56.6,972,Cloudy,Landslide,High,6.0,31,Warning,Alert Public
REC_1653,2023-07-13,2023,7,Toronto,Ontario,Canada,43.651,-79.347,34.8,58,10.5,79.8,958,Rain,None,Low,6.5,12,Normal,No Action
REC_1654,2024-03-19,2024,3,Cairo,Cairo,Egypt,30.0444,31.2357,24.8,12,174.0,6.0,966,Rain,Flood,Critical,8.2,33,Emergency,Evacuation Support
REC_1655,2024-06-18,2024,6,Cape Town,Western Cape,South Africa,-33.9249,18.4241,27.7,26,126.6,85.1,1016,Thunderstorm,Flood,Critical,8.8,25,Emergency,Evacuation Support
REC_1656,2023-07-16,2023,7,New York,New York,USA,40.7128,-74.006,10.0,90,33.9,118.0,1038,Thunderstorm,Storm,Critical,4.0,83,Emergency,Evacuation Support
REC_1657,2023-03-21,2023,3,New York,New York,USA,40.7128,-74.006,8.3,35,82.8,104.4,973,Rain,Cyclone,Critical,1.1,70,Emergency,Evacuation Support
REC_1658,2024-05-22,2024,5,Mumbai,Maharashtra,India,19.076,72.8777,10.6,44,64.9,37.7,980,Rain,None,Low,9.4,35,Normal,No Action
REC_1659,2023-07-09,2023,7,Singapore,Singapore,Singapore,1.3521,103.8198,34.8,53,89.4,109.3,1037,Rain,Cyclone,High,8.1,95,Warning,Alert Public
REC_1660,2024-12-15,2024,12,Tokyo,Tokyo,Japan,35.6762,139.6503,3.8,70,122.2,27.2,954,Thunderstorm,Flood,High,9.0,29,Warning,Alert Public
REC_1661,2024-05-25,2024,5,Tokyo,Tokyo,Japan,35.6762,139.6503,36.9,72,82.7,18.1,957,Fog,None,Low,0.9,62,Normal,No Action
REC_1662,2024-03-23,2024,3,Los Angeles,California,USA,34.0522,-118.2437,32.5,35,168.5,29.8,1022,Snow,None,Low,4.6,10,Normal,No Action
REC_1663,2024-08-08,2024,8,Sydney,NSW,Australia,-33.8688,151.2093,21.6,21,136.1,59.8,1020,Snow,None,Low,5.2,84,Normal,No Action
REC_1664,2024-01-24,2024,1,Los Angeles,California,USA,34.0522,-118.2437,-4.5,31,155.9,65.8,966,Rain,Flood,Critical,8.7,61,Emergency,Evacuation Support
REC_1665,2023-12-16,2023,12,Singapore,Singapore,Singapore,1.3521,103.8198,-8.4,63,179.4,104.8,994,Rain,Storm,High,7.9,48,Warning,Alert Public
REC_1666,2023-10-30,2023,10,London,England,UK,51.5074,-0.1278,31.4,32,53.0,60.7,1009,Fog,None,Low,3.9,88,Normal,No Action
